"","Gene.Symbol","Flu.Immunized.Only.Day.7","Flu.Immunized.Only.Day.7.1","Flu.Immunized.Only.Day.7.2"
"5756","LAMA4",2.5979071038,2.6163382364,2.7754841564
"5757","LAMA5",3.724866146,3.827645065,4.358564591
"5758","LAMB1",2.265795013,2.291097827,2.158241834
"5759","LAMB3",4.63138195,5.166864323,2.496717091
"5760","LAMB4",2.36113670733333,2.40700120733333,2.37206559766667
"5761","LAMC1",4.0875441575,3.8355055835,5.3833844
"5762","LAMC2",2.4142872385,2.4211279595,2.4783850355
"5763","LAMP1",7.89181491525,7.85972834975,7.8003257955
"5764","LAMP2",7.55061381525,8.181870204,7.4976511355
"5765","LAMP3",3.305696155,4.079013221,3.908821008
"5766","LANCL1",6.458454832,6.206092437,6.68856001
"5767","LANCL2",4.968076207,5.32605929866667,4.85280975533333
"5768","LANCL3",2.708840022,2.793563194,2.839115362
"5769","LAP3",8.625024825,9.486022877,8.952349288
"5770","LAPTM4A",8.948008396,9.701629796,9.15314836
"5771","LAPTM4B",5.9312349725,5.06386724425,5.25297480875
"5772","LAPTM5",11.87586591,12.08277,11.88429477
"5773","LARP1",5.98875851875,6.225643883,6.1860668105
"5774","LARP4",4.4398924802,4.3207279624,5.0192160312
"5775","LARP6",2.5254071505,2.409730298,2.653904247
"5776","LARP7",5.255607077,5.123296612,5.14286552666667
"5777","LARS",7.24064679625,6.76634027325,7.4111809355
"5778","LARS2",4.826222838,4.509576247,4.6811956845
"5779","LAS1L",5.060755428,4.90263022,5.3868410025
"5780","LASP1",9.739197991,9.849691688,9.728477978
"5781","LATS1",2.91592903833333,3.56931090833333,3.01441419533333
"5782","LATS2",5.0690164495,5.140950702,4.697017489
"5783","LAX1",6.127839487,5.424577352,6.35177924
"5784","LAYN",2.41748052233333,2.49381247966667,2.60180043766667
"5785","LBH",9.153662621,8.515908969,9.667855021
"5786","LBP",2.7765574695,2.5121187165,2.4746167985
"5787","LBR",9.245071475,9.019715185,9.507082816
"5788","LBX1",2.769494311,2.623473728,2.582802045
"5789","LCA5",2.20601635333333,2.36613783866667,2.302292465
"5790","LCE1B",3.018452284,2.942279215,2.972593837
"5791","LCE1E",3.0957488175,2.8125676105,3.0383384335
"5792","LCE2B",2.636840284,2.828336755,2.532751261
"5793","LCK",9.3805429875,9.006049195,9.686633552
"5794","LCLAT1",6.791701438,6.517470683,7.397857288
"5795","LCMT1",7.014385867,7.092731451,7.346720869
"5796","LCMT2",3.1958322495,3.6515924965,3.637615953
"5797","LCN1",3.019023809,2.705994249,2.598225483
"5798","LCN2",7.548111342,7.129258847,5.519896828
"5799","LCN6",2.469795171,2.352629022,2.305600105
"5800","LCN8",2.55619997,2.664102209,2.906568086
"5801","LCORL",5.379758148,5.07467546966667,5.21580319566667
"5802","LCP1",11.53237877,11.79370308,11.12887034
"5803","LCP2",7.8635819768,7.4289983974,7.5337509182
"5804","LCT",3.06075257,2.625539611,2.565130188
"5805","LDB2",3.006036117,3.055979999,2.390301713
"5806","LDB3",2.6894295878,3.0696248236,2.802954765
"5807","LDHA",10.48842633,10.92482033,10.63736292
"5808","LDHAL6A",3.066862593,2.521588402,2.687634995
"5809","LDHAL6B",2.278243141,2.230583625,2.282670388
"5810","LDHB",11.278471775,11.11592688,11.464352575
"5811","LDHC",2.568527689,2.805273644,2.723430632
"5812","LDHD",2.725079491,3.034922318,2.50688841
"5813","LDLR",4.737484175,4.542237573,4.1681735254
"5814","LDLRAD3",4.03657049,4.7105925735,3.8783975055
"5815","LDLRAP1",7.7502848405,6.7615021455,7.6803854285
"5816","LDOC1",4.8893452,4.623056327,5.067964427
"5817","LEAP2",4.577655373,3.859177466,4.123463265
"5818","LECT2",2.60557648,2.371438847,2.326855445
"5819","LEF1",7.49389653433333,6.800800772,7.80427864233333
"5820","LEFTY1",3.531844467,3.125511133,2.731277461
"5821","LEFTY2",2.659941429,2.547324861,2.839783709
"5822","LELP1",2.395196373,2.342007342,2.494172789
"5823","LEMD1",2.522171442,2.656922718,2.575265434
"5824","LEMD2",4.295752288,4.900192142,4.828894894
"5825","LEMD3",8.451165226,7.894271328,8.58715713
"5826","LENG1",4.730374576,4.621001075,4.872977645
"5827","LENG8",6.225437413,5.99807925,6.199112444
"5828","LENG9",2.875037731,2.770123149,2.906676924
"5829","LEO1",4.341050502,3.944688321,4.768224396
"5830","LEP",2.399216058,2.439634204,2.355264368
"5831","LETM1",3.826726446,3.99184960866667,3.73987783833333
"5832","LETM2",2.637727578,2.768853046,2.472699155
"5833","LETMD1",7.957167102,7.825554346,8.213677054
"5834","LFNG",5.822415981,5.178257517,5.905167527
"5835","LGALS12",4.948059004,4.530245381,3.644903397
"5836","LGALS13",2.70187687,2.394139066,2.590155591
"5837","LGALS2",8.968869194,9.598759653,8.415921498
"5838","LGALS3",6.9824860345,6.8035902605,6.520919439
"5839","LGALS4",3.329942922,3.81017212,3.733828894
"5840","LGALS8",6.81819375483333,7.02499657066667,6.946302941
"5841","LGALS9",5.55550741,6.418561597,5.976125112
"5842","LGI1",2.546798513,2.494463336,2.355779839
"5843","LGI2",2.868693405,2.905572394,2.732185104
"5844","LGI3",2.698464714,2.406440181,2.482913044
"5845","LGI4",2.8279672625,2.884175886,3.0139637545
"5846","LGMN",4.822674123,4.47715314,5.555069332
"5847","LGR5",2.1074367785,2.3045429535,2.698153463
"5848","LGR6",3.211548869,3.644498769,3.687213629
"5849","LGSN",1.993736542,1.984961861,1.910460127
"5850","LHB",3.589817529,3.307620407,3.67237759
"5851","LHCGR",2.402287959,1.92105168,2.474583359
"5852","LHFPL1",2.084262247,2.307509032,2.414275596
"5853","LHFPL3",2.182178647,1.972825392,2.235243942
"5854","LHFPL5",2.625811597,2.45216249,2.344497662
"5855","LHPP",4.263731662,4.238738572,4.349101025
"5856","LHX2",2.2488350845,2.445476852,2.2393399955
"5857","LHX3",2.632503343,2.357943286,2.525013472
"5858","LHX4",2.448866883,2.585774734,2.5706673715
"5859","LHX5",2.734669243,2.456695702,2.814120294
"5860","LHX6",2.534214834,2.857962073,2.6864549015
"5861","LHX9",2.4265164365,2.3494509905,2.382942322
"5862","LIAS",5.766349361,5.358164898,6.14706052
"5863","LIF",2.692512579,2.744180739,2.529211146
"5864","LIFR",2.113973694,2.5221934445,2.2620008315
"5865","LIG1",6.176444593,5.78357326,6.280940522
"5866","LIG3",3.176058542,3.28284867433333,3.34420205933333
"5867","LIG4",3.8472749475,3.7681855565,3.845280135
"5868","LILRA1",6.972780539,7.0612302535,6.3804824495
"5869","LILRA2",7.21248338825,7.211932548,6.5525407795
"5870","LILRA3",7.556727429,8.179958831,6.636665999
"5871","LILRA5",6.80136640675,7.02362785625,6.0206622555
"5872","LILRB1",7.226752482,8.01926676633333,7.14776122833333
"5873","LILRB2",9.067515774,9.687851423,8.140424558
"5874","LILRB3",7.379237991,7.98441896025,6.784795926
"5875","LILRB4",3.73470064,3.682919078,3.4069794255
"5876","LILRB5",2.597939713,2.720380972,2.545327747
"5877","LILRP2",3.128345375,2.989017196,2.500538453
"5878","LIMA1",4.066519998,4.38043842133333,4.53240943266667
"5879","LIMCH1",2.39996457975,2.2335904875,2.32472604525
"5880","LIMD1",4.070386829,4.05845675,4.32239641425
"5881","LIMD2",4.643159754,4.384266487,4.713794737
"5882","LIME1",6.293915679,5.424862812,6.057362328
"5883","LIMK1",2.94750803466667,3.214194406,3.18338881166667
"5884","LIMK2",4.89032275833333,5.264199792,4.42393405833333
"5885","LIMS1",6.89045569225,6.00308352625,6.1106789055
"5886","LIN28B",2.046848357,2.373517452,2.343210059
"5887","LIN37",4.303562725,4.366289014,4.284916001
"5888","LIN52",4.764052044,4.548755822,5.0891243325
"5889","LIN7A",3.804821944,3.7520208275,2.6847761015
"5890","LIN7B",4.164373977,3.9450530095,3.759725807
"5891","LIN7C",6.53977199366667,6.76026039766667,6.77563219933333
"5892","LIN9",2.44328839833333,2.47464795066667,2.39600266566667
"5893","LINGO1",2.530696537,2.554861162,2.614842485
"5894","LINGO2",3.133301377,2.902799606,2.939446616
"5895","LIPC",3.336761854,2.731675792,2.751746991
"5896","LIPE",3.092483325,3.286935474,3.3726613305
"5897","LIPF",2.055489168,2.589340792,2.3129134
"5898","LIPG",2.079997515,2.157096511,2.303570556
"5899","LIPH",3.1644132295,2.9265624865,2.6439915895
"5900","LIPI",2.827912855,2.705084691,2.646888575
"5901","LIPT1",6.878154919,6.461451115,6.599498939
"5902","LITAF",7.53596377266667,7.61530437766667,7.44827658933333
"5903","LIX1",2.1663265965,2.204258021,2.189924248
"5904","LIX1L",6.8832260125,6.8157688675,6.8878096795
"5905","LLGL1",4.60341599766667,4.37398849333333,4.49796140966667
"5906","LLGL2",3.814369608,3.6546627235,3.5076888535
"5907","LLPH",4.295458804,5.0313422835,4.6376437255
"5908","LMAN1",6.344545371,5.845923246,6.88404269433333
"5909","LMAN2L",5.142693078,5.04419777,5.109371966
"5910","LMBR1",3.902310897,4.0662384505,3.959818638
"5911","LMBRD1",6.3949808535,6.2782852715,6.3314554595
"5912","LMBRD2",3.085425048,2.855826131,3.076179836
"5913","LMCD1",2.810508552,2.62585069033333,2.68420091166667
"5914","LMF1",3.942823345,4.20230213,4.1562602225
"5915","LMF2",6.753097786,6.7847897535,6.923726943
"5916","LMLN",3.34744692825,2.780892168,3.379388748
"5917","LMNA",4.71410373083333,5.08795466316667,4.981480148
"5918","LMNB1",6.267568869,6.548237354,6.192993856
"5919","LMNB2",3.408244892,3.977091331,3.705562766
"5920","LMO4",4.235917025,4.2496458686,4.1731068482
"5921","LMO7",3.13542729625,2.74168270975,3.156644769
"5922","LMOD1",2.4831410705,2.432021381,2.535809328
"5923","LMOD2",2.093149469,2.228182947,2.35517837
"5924","LMOD3",2.200668912,2.09084921966667,2.26006159466667
"5925","LMTK2",4.121829774,3.93860882866667,3.982975706
"5926","LMTK3",2.740086382,2.509880756,2.383712406
"5927","LMX1A",2.56291503,2.343909324,2.361640227
"5928","LMX1B",2.706338081,2.735514382,2.4724935
"5929","LNPEP",5.1950517265,4.78556199725,4.96307834725
"5930","LNX1",2.910868205,2.800144265,2.965857201
"5931","LNX2",5.030786981,4.879472039,4.92018219
"5932","LONP1",6.306775785,6.282731405,6.449837271
"5933","LONP2",6.2187163262,5.7439014134,6.1785522688
"5934","LONRF1",5.8842986905,6.139365746,5.426060088
"5935","LONRF2",2.286252733,2.4065985945,2.2819363005
"5936","LONRF3",4.94569749,5.5614786975,4.290671866
"5937","LOR",2.737722986,2.729697634,2.466063793
"5938","LOX",2.19838147533333,2.32970507933333,2.21923523466667
"5939","LOXL1",2.525343457,3.166951246,2.706338081
"5940","LOXL2",2.7633520295,2.6882351965,2.69135722775
"5941","LOXL3",4.0307283765,4.161887023,4.0087850135
"5942","LPA",3.081514391,2.434632727,2.500965911
"5943","LPAL2",2.4959066195,2.684961936,2.6837078285
"5944","LPAR1",2.931198572,3.321162016,3.01404047666667
"5945","LPAR2",6.624506458,6.53455167,6.741892599
"5946","LPAR3",2.7940476295,2.679980857,2.691612707
"5947","LPAR4",2.691696086,2.374198059,2.454336786
"5948","LPAR5",4.4381000895,4.1985184355,4.3272291445
"5949","LPCAT1",8.427085932,8.527983051,7.792653791
"5950","LPCAT2",5.517194626,5.90410215225,4.82497798675
"5951","LPCAT3",4.668295527,4.9520598025,4.8596735485
"5952","LPCAT4",4.0627548208,3.8804660164,4.0794966964
"5953","LPGAT1",7.56328396033333,6.988904315,6.775782228
"5954","LPIN1",6.361114505,7.12721423066667,7.13842494266667
"5955","LPIN2",7.124455271,6.7220492235,7.3041421645
"5956","LPIN3",3.546340695,3.172446939,2.933259537
"5957","LPL",3.019209719,6.0468045755,3.08491572
"5958","LPO",2.568769248,2.382315917,2.263437905
"5959","LPXN",7.1297965975,6.7457430005,7.136080745
"5960","LRBA",7.5463156405,7.2676595655,6.831006315
"5961","LRCH1",5.090489254,5.34922750933333,5.146868312
"5962","LRCH2",2.070722539,2.373517452,1.999182948
"5963","LRCH3",4.88756033385714,4.66432228271429,4.97591528742857
"5964","LRFN1",3.307984415,3.70363751,4.327431329
"5965","LRFN2",2.86189178,2.624626404,2.427730326
"5966","LRFN4",3.359710829,3.679683789,3.422855522
"5967","LRFN5",2.424672215,2.148966614,2.271378019
"5968","LRG1",4.192724911,5.496931953,4.436504311
"5969","LRGUK",2.652240372,2.361394586,2.600998331
"5970","LRIG1",4.016624896,3.91093067933333,3.88574649133333
"5971","LRIG2",4.085627628,3.7604137735,4.28099716925
"5972","LRIG3",2.041573056,2.167986381,1.95123847
"5973","LRIT1",2.196799797,2.491737683,2.361640227
"5974","LRMP",6.71646767833333,6.572620119,7.05480304766667
"5975","LRP1",3.57086226,4.0122847835,3.151127543
"5976","LRP10",6.82404782166667,6.71107266466667,6.873632912
"5977","LRP11",3.026231474,3.049517434,3.248018275
"5978","LRP12",3.25533726933333,3.264855377,2.86230847866667
"5979","LRP2",2.5389130885,2.702278714,2.3573968465
"5980","LRP2BP",2.605327181,2.612166541,2.444591311
"5981","LRP3",3.9904005955,4.313175409,3.595510261
"5982","LRP4",2.275827636,2.454730424,2.430719425
"5983","LRP5",2.558708627,2.919459099,2.6384656785
"5984","LRP5L",4.543175554,5.355499356,4.541897155
"5985","LRP6",3.046724786,2.84981168766667,3.21691695466667
"5986","LRP8",4.319814966,4.726898105,4.5293932115
"5987","LRPAP1",6.719590907,7.242639299,6.763905437
"5988","LRPPRC",6.74673813225,6.807252311,7.00540895525
"5989","LRRC1",3.0751735385,3.0818135745,2.6970792315
"5990","LRRC14",4.284264582,4.162531197,4.555923026
"5991","LRRC15",2.587737244,3.0150890335,2.499399152
"5992","LRRC17",2.095299174,2.476341345,2.572508351
"5993","LRRC19",2.070273082,2.12420208,2.111962019
"5994","LRRC2",2.3084068125,2.6651200245,2.469740605
"5995","LRRC20",3.463311885,3.618127438,3.696303069
"5996","LRRC25",5.135866472,5.819791539,4.967640739
"5997","LRRC27",2.86532030325,3.01256518125,2.815100759
"5998","LRRC28",3.69327371425,3.88992810875,3.54595780775
"5999","LRRC29",2.708598806,3.212098598,2.656286397
"6000","LRRC3",2.390043704,2.517536529,2.763651717
"6001","LRRC31",2.343684002,2.43507894,2.270761577
"6002","LRRC32",6.037697991,5.922331269,4.306734439
"6003","LRRC34",2.827797706,2.6816771825,2.7896083885
"6004","LRRC36",3.082322336,3.148418152,2.957741694
"6005","LRRC37B",7.186484976,7.165726433,7.223415356
"6006","LRRC38",2.321144393,2.794844997,2.192486559
"6007","LRRC39",2.6805586565,2.984827237,2.6177917715
"6008","LRRC3B",2.341178088,2.726802238,2.419935699
"6009","LRRC4",4.140982857,3.410283976,3.540909349
"6010","LRRC40",5.679518307,5.53969943166667,5.58108976533333
"6011","LRRC41",3.56358975275,3.96548390875,3.96177967225
"6012","LRRC42",4.579527931,5.187701615,4.555688089
"6013","LRRC45",4.677706369,4.162592549,4.685911768
"6014","LRRC46",3.138869567,3.26778142,3.1818584495
"6015","LRRC47",8.480507282,8.889448078,9.007920954
"6016","LRRC49",2.297260005,2.337929936,2.190259075
"6017","LRRC4B",2.17232536,2.260032364,2.116077684
"6018","LRRC4C",2.561350393,2.516551913,2.301168245
"6019","LRRC55",2.525902887,2.440284316,2.287037134
"6020","LRRC56",3.148455829,3.108251347,3.914762277
"6021","LRRC57",4.79373772,5.192666432,4.738182662
"6022","LRRC58",5.369664296,5.4563125775,5.5680463645
"6023","LRRC59",4.297198062,4.59133749766667,4.34972956466667
"6024","LRRC61",3.578964469,2.803420638,3.067474127
"6025","LRRC7",2.41240885133333,2.45859008833333,2.41139838166667
"6026","LRRC8A",6.082792769,6.37839729,6.3272442025
"6027","LRRC8E",2.4554528355,2.773582322,2.593560327
"6028","LRRCC1",2.630893871,2.193536551,2.50257755
"6029","LRRFIP1",7.1221499763,6.8580516022,6.627828915
"6030","LRRFIP2",3.7358049338,4.0988120998,3.8445786956
"6031","LRRIQ1",2.222377755,2.380384173,2.244159687
"6032","LRRIQ3",2.496730974,2.400195001,2.584983737
"6033","LRRK1",5.333707001,5.453687736,5.149953565
"6034","LRRK2",7.895282611,7.518742875,7.381779139
"6035","LRRN1",2.38233421,2.054705963,2.290769607
"6036","LRRN2",2.68583096066667,2.75632845266667,2.71817106766667
"6037","LRRN3",7.530272197,7.4242558115,8.802626949
"6038","LRRN4",2.90655569,2.864722102,2.784154211
"6039","LRRTM1",2.565991363,2.669285326,3.397911021
"6040","LRRTM2",2.671616223,2.872237842,2.462947828
"6041","LRSAM1",2.8475260205,3.119786459,2.9981407345
"6042","LRTM1",2.492968034,2.626685563,2.64089351
"6043","LRTM2",2.588110364,2.534467476,2.577386105
"6044","LRWD1",4.999946552,5.029173165,5.271070984
"6045","LSAMP",2.50900042433333,2.39486032866667,2.57946830633333
"6046","LSG1",6.94724526033333,6.44393586,6.665501237
"6047","LSM1",8.319784244,8.291316608,8.262203443
"6048","LSM11",3.40878158766667,3.32784390066667,3.61169223366667
"6049","LSM12",7.457522779,7.725645232,7.3681027935
"6050","LSM14A",8.54665533733333,8.50523244566667,8.734673717
"6051","LSM14B",3.365978502,3.2134494018,3.5165265118
"6052","LSM3",8.52878781,8.568998361,8.577632668
"6053","LSM4",6.28474666,6.28938807466667,6.55111697766667
"6054","LSM5",5.98499239733333,6.15419016233333,6.254834047
"6055","LSM6",8.423192304,8.589646404,8.576329166
"6056","LSM7",9.403160722,9.403941822,9.704473657
"6057","LSP1",8.158130765,8.278469849,8.010152354
"6058","LSR",4.777617593,5.123906549,5.243318032
"6059","LSS",4.49200665333333,4.49973801266667,4.440095225
"6060","LST1",9.9767247185,10.316313421,9.563425342
"6061","LTA",3.855367492,3.366341441,3.750753092
"6062","LTA4H",10.77476361,10.68982999,10.53351939
"6063","LTB",7.3542374235,6.3629893415,7.0381515295
"6064","LTB4R",5.17001218866667,5.643103372,4.81902028333333
"6065","LTBP1",6.9071384385,5.818569523,5.2514997075
"6066","LTBP2",3.0794037615,3.1571834615,3.1316079765
"6067","LTBP3",4.96671823033333,4.68437191766667,5.29630317933333
"6068","LTBP4",3.56974922225,3.31782935075,3.46864712325
"6069","LTBR",3.19962686725,3.4332616775,3.2453463945
"6070","LTC4S",2.730361407,2.617417817,3.080195091
"6071","LTF",7.408241824,5.274317479,5.294183123
"6072","LTK",3.039093297,2.996243772,3.302526054
"6073","LTV1",4.980495787,5.3256690375,5.483927376
"6074","LUC7L",6.7455626688,6.3219561094,6.8006961736
"6075","LUM",2.515278148,2.068667989,3.032224676
"6076","LUZP1",4.947284069,4.8653031268,4.575364477
"6077","LUZP2",2.254734582,2.174022651,2.103376816
"6078","LUZP4",2.796723713,2.865071795,2.881804203
"6079","LXN",5.71673343,5.511828679,6.142372633
"6080","LY6D",2.577574315,2.26619873,2.271012592
"6081","LY6E",4.468317012,5.297664987,4.93028342
"6082","LY6G5C",5.438718678,4.627810434,4.255771497
"6083","LY6G6C",3.085717404,2.706937711,2.735076075
"6084","LY6G6E",2.667430257,2.699354708,2.657138165
"6085","LY6H",2.577947937,2.781840831,2.482551751
"6086","LY6K",2.419891692,2.5189204065,2.2972707565
"6087","LY86",8.812623853,9.468243124,8.620631065
"6088","LY96",7.800566683,8.372161869,7.679041134
"6089","LYAR",7.2779750235,7.1379080505,7.501102961
"6090","LYG1",4.408477277,4.254711802,4.392806784
"6091","LYG2",3.157824706,2.623830565,2.667515637
"6092","LYL1",7.140694347,7.081611969,6.807991345
"6093","LYPD1",2.368604577,2.257417619,2.446404097
"6094","LYPD3",3.878694292,4.290599638,3.959897005
"6095","LYPD4",2.627297114,2.617170281,2.138007375
"6096","LYPD5",2.372978739,2.617170281,2.550220086
"6097","LYPD6",2.43350669633333,2.49945633233333,2.27715061533333
"6098","LYPLA2",6.2802346595,6.5465823035,6.4318611445
"6099","LYPLAL1",7.4909665745,6.863711071,7.2329827755
"6100","LYRM1",7.839052052,7.36413613,7.734141103
"6101","LYRM7",5.932560059,5.517671036,6.0543458035
"6102","LYSMD1",3.360987595,3.130116363,2.640555479
"6103","LYSMD3",6.452860452,6.343632726,6.47140125
"6104","LYSMD4",5.122012829,5.358683096,5.331376447
"6105","LYST",5.5434543845,5.16299325675,5.4143894315
"6106","LYVE1",2.1669018205,2.5718080915,2.3316296805
"6107","LYZ",12.45613983,12.27899507,11.712606785
"6108","LYZL4",2.925522146,2.986510339,2.97196483
"6109","LZIC",5.785836434,6.1352425615,5.8934801885
"6110","LZTFL1",3.97144972825,3.63759257775,4.33172071525
"6111","LZTR1",5.500705969,5.0205755,5.818605492
"6112","LZTS1",2.37595203142857,2.55855892814286,2.37639203385714
"6113","LZTS2",3.37449286875,3.05252689525,3.2574813195
"6114","M6PR",8.2578529555,8.282804625,8.097418185
"6115","MAB21L1",2.198994581,2.427264899,2.5305176
"6116","MAB21L2",2.4129933545,2.420427973,2.442232956
"6117","MACC1",2.3608032055,2.69165043075,2.329254944
"6118","MACF1",6.745823880875,6.60637636025,6.735061715625
"6119","MACROD1",2.479601448,2.496974557,2.634034896
"6120","MAD1L1",6.793694577,6.670179269,7.264504734
"6121","MAD2L1",4.8643344165,4.765718236,5.369290934
"6122","MAD2L1BP",6.532734563,7.013709345,6.23022996
"6123","MAD2L2",7.273316976,8.05254131,7.238896846
"6124","MADCAM1",2.538309661,2.917286471,2.845625414
"6125","MADD",6.2883279245,6.453266382,6.422674662
"6126","MAEA",7.885938146,7.733390489,8.136530199
"6127","MAEL",2.830631451,2.630444821,2.38134098
"6128","MAF",5.48827453925,5.33011145925,5.34238864725
"6129","MAFB",10.330410602,10.3371307865,8.972807061
"6130","MAFF",8.9474435095,9.2060599785,8.5082260695
"6131","MAFG",5.69575567,5.867466068,5.0697052335
"6132","MAFK",4.582491376,4.320942533,4.252431283
"6133","MAG",2.3747841035,2.538092109,2.500722615
"6134","MAGEA1",2.430056432,2.301167787,2.803935721
"6135","MAGEA10",2.161322561,2.659605526,2.264484652
"6136","MAGEA11",2.388235356,2.201565285,2.443723348
"6137","MAGEA4",2.218264032,2.454543394,2.268891536
"6138","MAGEA8",2.404982972,2.964773553,2.656489568
"6139","MAGEB1",2.483873501,2.332187781,2.100164135
"6140","MAGEB18",2.170076433,2.201035702,2.28210703
"6141","MAGEB2",2.332324385,2.72705578,2.028090861
"6142","MAGEB6",2.0060231,1.958299554,1.973823533
"6143","MAGEC1",2.441948609,2.188217586,2.453685842
"6144","MAGEC2",2.415684985,2.664166109,2.411290546
"6145","MAGEC3",2.251614897,2.251004438,2.292011387
"6146","MAGED1",7.5725326,7.3674355,8.199466577
"6147","MAGED2",7.3173862175,7.0806345405,7.162834092
"6148","MAGEE1",5.320515314,5.167486919,5.5792744635
"6149","MAGEE2",2.453238585,2.662117975,2.406885421
"6150","MAGEH1",5.93058984,5.754560691,6.25473861
"6151","MAGEL2",2.591840466,2.403805686,2.724914422
"6152","MAGI2",2.5957859905,2.570586034,2.586380641
"6153","MAGI3",3.5874320645,3.3916830785,3.265824243
"6154","MAGOH",5.5234307855,5.7635522445,5.6769493465
"6155","MAGT1",7.9269825155,8.0805613205,8.054193497
"6156","MAK",3.306223975,3.242847139,3.0850619265
"6157","MAK16",6.379478906,6.503650527,6.493739294
"6158","MAL",8.742515351,7.856054861,8.822425565
"6159","MAL2",2.457699127,2.342731323,2.317650931
"6160","MALAT1",9.9609582735,8.92618789808333,9.718504769
"6161","MALL",2.353377607,2.693901193,2.409778217
"6162","MALT1",7.62279981966667,7.51005577466667,7.76861823866667
"6163","MAMDC2",2.477819857,2.636096542,2.376724992
"6164","MAML2",7.1039247685,6.9387558745,7.4099267215
"6165","MAML3",3.720834239,4.279259841,3.49758041866667
"6166","MAMLD1",2.545595018,3.087416178,2.383997282
"6167","MAN1A1",7.458761203,7.365653499,8.2087152925
"6168","MAN1A2",3.9895963924,3.687247418,3.8875125716
"6169","MAN1B1",6.00293267,6.032272868,6.021645181
"6170","MAN1C1",5.895065122,5.640096029,5.8577885835
"6171","MAN2A1",8.390313428,8.096450672,8.43707037
"6172","MAN2A2",6.7949376885,7.147770539,6.609474033
"6173","MAN2B1",8.073890715,8.633119346,7.570388287
"6174","MAN2B2",6.940962571,7.063912893,6.989359502
"6175","MAN2C1",4.846664749,4.85283822666667,4.709776971
"6176","MANBA",7.401914006,7.699095194,7.45446755
"6177","MANBAL",5.244134841,5.412450829,5.61032492
"6178","MANEA",4.0430692115,3.68508486525,4.615634657
"6179","MANEAL",2.594372148,2.666757789,2.893468439
"6180","MANSC1",2.829885833,3.411908929,3.365790066
"6181","MAOA",2.65370381333333,2.479913856,2.563387901
"6182","MAOB",2.577219245,2.62891537133333,2.46624348766667
"6183","MAP1A",2.99550125066667,2.964053244,2.701081015
"6184","MAP1B",2.60753406566667,2.43207029333333,2.56227300133333
"6185","MAP1LC3A",4.491327239,4.66873777266667,3.869060449
"6186","MAP1LC3B",9.407374359,9.326036676,9.0424276885
"6187","MAP1LC3C",3.180186195,3.359603309,2.795676594
"6188","MAP1S",3.619910411,3.985921208,4.080252814
"6189","MAP2",2.387201071,2.451473562,2.618608609
"6190","MAP2K1",9.281975871,9.54176838,9.163995428
"6191","MAP2K2",5.69333807433333,5.75225399666667,5.68501674533333
"6192","MAP2K3",8.43116132166667,8.373099236,7.760133952
"6193","MAP2K4",6.571239704,6.487576177,6.6517985115
"6194","MAP2K5",3.65234741933333,3.47137097283333,3.7118390265
"6195","MAP2K6",5.247860509,5.392123218,5.29340312
"6196","MAP2K7",3.4525903402,3.5603422988,3.6378461142
"6197","MAP3K10",4.047519505,3.770774831,3.5795851
"6198","MAP3K11",4.3762815025,4.710368942,4.5509746585
"6199","MAP3K12",4.6101078575,4.491804234,4.2210501165
"6200","MAP3K14",5.905923761,5.648102608,5.954010602
"6201","MAP3K2",5.01808926871429,5.19991049771429,4.99190728557143
"6202","MAP3K3",5.847138051,6.013005582,5.800714353
"6203","MAP3K5",7.7215626805,7.732516149,7.492509958
"6204","MAP3K6",3.125273354,3.0199052,2.954648449
"6205","MAP3K7",6.82947530925,6.84270590925,7.0681271855
"6206","MAP3K8",9.098237442,8.982916869,8.126582421
"6207","MAP3K9",2.87408305,3.02705764,2.9543242085
"6208","MAP4",5.27998390628571,5.091901585,5.19157778485714
"6209","MAP4K1",7.04531663933333,7.12818513266667,7.12513929766667
"6210","MAP4K2",4.843849967,4.765080802,4.950749476
"6211","MAP4K3",5.546588247,5.413263112,5.73192836
"6212","MAP4K4",6.3918671372,6.2839038262,6.272407085
"6213","MAP4K5",6.665813287,6.18545816766667,6.69233796266667
"6214","MAP6",2.86999165125,2.9647559085,2.747499234
"6215","MAP6D1",4.030617066,3.6307537145,3.9653605365
"6216","MAP7",3.03080094333333,2.98824087066667,3.42619816066667
"6217","MAP7D1",7.026499151,7.835187925,7.444853574
"6218","MAP7D3",3.77872731866667,3.442718353,3.79009153666667
"6219","MAP9",4.245115274,3.37216294,4.18754602825
"6220","MAPK1",6.75550079185714,6.78285351657143,6.74188848757143
"6221","MAPK11",3.11224972866667,2.88828670533333,3.25993390433333
"6222","MAPK13",4.5858101595,4.8447231175,5.1434148805
"6223","MAPK14",6.92891034625,7.0950253205,6.440656157
"6224","MAPK15",2.5490799395,2.62238475,2.774015042
"6225","MAPK1IP1L",8.07495832725,8.14706263275,8.05270824525
"6226","MAPK3",5.338104448,5.466267854,5.203269558
"6227","MAPK4",2.25155534066667,2.419425892,2.359715601
"6228","MAPK6",8.990668034,9.506464065,8.089458794
"6229","MAPK7",5.0276691865,5.1745170225,4.5227469415
"6230","MAPK8",4.9084928622,4.8688993426,4.9812485778
"6231","MAPK8IP1",2.243273777,2.587358723,2.495086862
"6232","MAPK8IP2",2.969096859,2.926701433,2.460608637
