"Gene.Symbol","GSM9093","GSM9094","GSM9095","GSM9096","GSM9097","first","second","third"
"PPP2R4",208.8,228.4,167.2,209.2,273.9,"PPP2R4",NA,NA
"NDRG2",204.9,521.6,549.1,575.4,444,"NDRG2",NA,NA
"RHO",27.1,4.8,14,4.3,34.1,"RHO",NA,NA
"RHO",28.2,6.2,23.9,10.7,10.8,"RHO",NA,NA
"GABRA5",0.3,14.4,12.2,19.7,1.6,"GABRA5",NA,NA
"DIO1",12.8,25.5,2.4,19.4,24.4,"DIO1",NA,NA
"WNT2B",14.8,43,26.4,58.5,22.4,"WNT2B",NA,NA
"WNT2B",19.1,7,21,22.5,41.9,"WNT2B",NA,NA
"AJAP1",16.3,9.9,20.5,24.1,27.4,"AJAP1",NA,NA
"MT1H",562.6,375.7,410.8,274.3,338.1,"MT1H",NA,NA
"NTRK3",30.4,64.3,41.2,65.6,45.6,"NTRK3",NA,NA
"DHRS2",7.9,36.8,7.8,4.1,15.4,"DHRS2",NA,NA
"BMX",1.9,10.6,7.4,8.8,9.2,"BMX",NA,NA
"ACSBG1",19.1,37.7,31.9,34.1,51.4,"ACSBG1",NA,NA
"ACSBG1",15.6,17.7,4,4.2,34.3,"ACSBG1",NA,NA
"RTEL1-TNFRSF6B /// TNFRSF6B",40.8,91.3,94.1,95.5,109.4,"RTEL1-TNFRSF6B","TNFRSF6B",NA
"METTL13",67.3,89.3,54.9,86.9,105.9,"METTL13",NA,NA
"AKR7A3",94.4,80.1,85.4,126.3,93.8,"AKR7A3",NA,NA
"PLXNC1",36.8,9,5.5,3.7,3.6,"PLXNC1",NA,NA
"PLXNC1",17.1,42.2,22.3,25.2,12.7,"PLXNC1",NA,NA
"TLE3",25.7,48.2,37.8,17.1,23.3,"TLE3",NA,NA
"MBTPS2",45.1,68.6,44.1,37.2,35,"MBTPS2",NA,NA
"CDK17",45.9,54.5,30.1,41.6,51,"CDK17",NA,NA
"CSH1 /// CSHL1 /// GH1",1.6,4,4.4,4.2,5.8,"CSH1","CSHL1","GH1"
"NOVA2",5.2,5.3,1.9,3.7,1.9,"NOVA2",NA,NA
"NOVA2",13.7,32.9,44.8,7.7,47.9,"NOVA2",NA,NA
"KIAA0125",19.2,53.8,45.9,46.9,43,"KIAA0125",NA,NA
"TRPM1",10.4,11.2,15.2,4.1,2.1,"TRPM1",NA,NA
"LTC4S",33.8,13.1,7.9,39.3,44,"LTC4S",NA,NA
"LDB2",152.6,143.5,272.2,403.9,267.7,"LDB2",NA,NA
"PTK6",1,6.9,5.1,15.7,1.5,"PTK6",NA,NA
"LRRC6",36.2,51.4,33.5,26.2,46.5,"LRRC6",NA,NA
"XPNPEP2",30.7,13.2,25.8,11.4,52.3,"XPNPEP2",NA,NA
"CD5",13.7,83.9,46.5,58.1,90.6,"CD5",NA,NA
"LAG3",15.3,4.5,47,24.6,23.6,"LAG3",NA,NA
"SUN1",14.6,33.7,43.7,36.9,15.3,"SUN1",NA,NA
"CD36",14.5,32,33.2,17.8,29.2,"CD36",NA,NA
"DLGAP1",1.1,12.7,11.9,21.1,19.2,"DLGAP1",NA,NA
"DLGAP1",8,42.6,4,21.3,25.3,"DLGAP1",NA,NA
"NAPA",274.5,236.2,252.3,273.9,195.8,"NAPA",NA,NA
"FHIT",30.2,36.8,66.7,51.9,45.3,"FHIT",NA,NA
"ITGA2B",33.9,29.5,71.8,38.7,29.6,"ITGA2B",NA,NA
"ITGA2B",4.2,2.4,3,3.1,3.2,"ITGA2B",NA,NA
"HINFP",31.8,50.1,39,57.4,51.4,"HINFP",NA,NA
"FMO3",5,4.4,6.3,2.9,5.8,"FMO3",NA,NA
"COA1",5.7,9.1,15.3,11.6,15.7,"COA1",NA,NA
"OCA2",8.2,37.2,2.8,42.7,7.3,"OCA2",NA,NA
"RCC1",98.8,73.9,78.9,88.4,94.2,"RCC1",NA,NA
"MIS18BP1",0.6,3.2,9.5,4.9,1,"MIS18BP1",NA,NA
"ETV1",77.3,73.2,66.4,114.2,109.8,"ETV1",NA,NA
"INSM1",5.9,4.3,2.4,7.1,6.9,"INSM1",NA,NA
"PML",5,7.5,4.7,6.1,9.1,"PML",NA,NA
"CYP24A1",5.3,1.4,2.1,6.8,11.6,"CYP24A1",NA,NA
"UGT2B4",10.3,0.7,0.6,0.9,1.6,"UGT2B4",NA,NA
"SUPT3H",59.8,34.9,47.3,22.8,45.5,"SUPT3H",NA,NA
"ZSCAN12",22,34.1,52,75.9,53.9,"ZSCAN12",NA,NA
"CD70",43.8,32.6,22.6,17.2,16.5,"CD70",NA,NA
"PIP",8,30.5,23.5,67.7,22.4,"PIP",NA,NA
"SIX2",18.6,51.5,35.4,39.9,35.6,"SIX2",NA,NA
"SIX2",4.9,52.8,31.2,48.2,22.3,"SIX2",NA,NA
"SRP19 /// ZRSR1",14.3,3.4,1.9,20.1,21.7,"SRP19","ZRSR1",NA
"AIM2",14.5,49.3,16.4,12.7,44.2,"AIM2",NA,NA
"CYP4F2 /// CYP4F3",4,5.8,31.1,11.3,12,"CYP4F2","CYP4F3",NA
"CYP4F3",1.4,23.9,16.6,26.2,31.4,"CYP4F3",NA,NA
"AMH /// MIR4321",4.1,5.8,5.5,6.3,5.5,"AMH","MIR4321",NA
"CDH16",1.9,3.6,22.6,12.3,12.8,"CDH16",NA,NA
"RGS9",2.5,8,10.7,15,20,"RGS9",NA,NA
"SIGLEC6",1.4,8.4,6.1,4.7,1.5,"SIGLEC6",NA,NA
"SIGLEC6",44.1,97.1,82.5,104.2,115.7,"SIGLEC6",NA,NA
"GTF2A1",4,6.5,2.8,3.9,9.1,"GTF2A1",NA,NA
"MGAM",1,1.7,1.4,2.2,1.9,"MGAM",NA,NA
"CYTH3",5.7,6.2,3.3,2.5,5.8,"CYTH3",NA,NA
"T",19.9,8.6,15.9,17.8,22.9,"T",NA,NA
"GABRR1",11.7,33.3,32.8,35.8,37,"GABRR1",NA,NA
"RIBC2",1,3.4,1.1,4.1,1.8,"RIBC2",NA,NA
"ABAT",17,7.8,39.3,31.3,36.3,"ABAT",NA,NA
"TRPC6",14.5,56.2,79.5,39.4,7.5,"TRPC6",NA,NA
"SLC26A4",6.2,4,18.7,17.8,14.8,"SLC26A4",NA,NA
"RAB30",40.2,59,57,59.9,51.6,"RAB30",NA,NA
"DPF1",8.3,9,13.5,8.8,19.7,"DPF1",NA,NA
NA,2.9,32.6,23,27.6,8.5,NA,NA,NA
"CHRNA5",14.3,32.9,40.8,26.5,29.6,"CHRNA5",NA,NA
"GRIN2A",37.8,37.4,72.6,51.9,46.8,"GRIN2A",NA,NA
"SLC2A2",1.8,2.4,1.7,1.6,2.1,"SLC2A2",NA,NA
"XIAP",4.4,16.2,12.9,11.5,11.2,"XIAP",NA,NA
"XIAP",21.1,2.7,10.6,14.2,50.6,"XIAP",NA,NA
"MRAS",9.8,4.6,15.6,22.1,9.8,"MRAS",NA,NA
"CYP4F12",33.7,51,71.4,58,50.7,"CYP4F12",NA,NA
"GLB1L",34.8,46.8,28.3,126.9,120.4,"GLB1L",NA,NA
"KLKB1",25.5,39.2,6.4,42.5,41.2,"KLKB1",NA,NA
"SMARCA2",80.1,100.9,159.9,140.5,111.6,"SMARCA2",NA,NA
"SMARCA2",8.7,4,12,18.4,1,"SMARCA2",NA,NA
"SMARCA2",76,97.4,112.4,128.6,61.7,"SMARCA2",NA,NA
"CD28",14.4,14.8,10.9,19,18.7,"CD28",NA,NA
"SYCP2",6.2,17.4,12.4,5.6,10.2,"SYCP2",NA,NA
"PPEF1",11.1,30.3,31.1,26,59.3,"PPEF1",NA,NA
NA,55.8,53,120.5,81,133.7,NA,NA,NA
"INSL4",6.5,38.1,26.3,32.9,42.9,"INSL4",NA,NA
"NUP155",26.8,38.9,68.6,74,52.4,"NUP155",NA,NA
"KLHL24",207.6,183.4,138.9,146.4,264.2,"KLHL24",NA,NA
"TAC1",72.4,62.3,36.4,122.9,196,"TAC1",NA,NA
"OAS2",12.1,9.6,25.4,4.6,14,"OAS2",NA,NA
"SETMAR",97.5,86,127.7,147.6,142.6,"SETMAR",NA,NA
"THUMPD1",130.5,272.3,291,161.3,215.8,"THUMPD1",NA,NA
"CLUL1",11,10.8,17.9,12.4,18.4,"CLUL1",NA,NA
"ZNF702P",9.2,11.8,30.2,41.7,25,"ZNF702P",NA,NA
"SIM2",21.1,12.6,26.5,50.2,57.9,"SIM2",NA,NA
NA,15558.3,13751.5,15076.5,11674,11639.5,NA,NA,NA
"MIA",44.4,3.5,38.7,20.3,32.1,"MIA",NA,NA
"AKR1B10",3.6,33.2,25.5,13.2,25.2,"AKR1B10",NA,NA
"CSNK1A1",385.6,321.8,267.2,243.2,178.4,"CSNK1A1",NA,NA
"OPRL1",15.3,20,18.7,10.9,12.5,"OPRL1",NA,NA
"OPRL1",31.2,75.9,47.1,77.9,59.4,"OPRL1",NA,NA
"SMA4",32.3,50.5,49.6,73.8,73.1,"SMA4",NA,NA
"SLC7A1",13.1,6.6,4.4,14.2,3.5,"SLC7A1",NA,NA
"PHF20",78.3,137.6,122.2,93.7,122.2,"PHF20",NA,NA
"TNP1",13.6,8,13.1,5.3,4.3,"TNP1",NA,NA
"IL24",29.9,3.5,1.8,2.8,3.9,"IL24",NA,NA
"PSG11",6.9,9.9,28.4,39.8,36.2,"PSG11",NA,NA
"MAP4K4",223.5,111.4,78.1,117.3,134.5,"MAP4K4",NA,NA
"ZNF85",88.4,98.8,112,150.9,106.2,"ZNF85",NA,NA
"KCNQ3",42.7,22.1,30.8,66.3,54.5,"KCNQ3",NA,NA
"PTP4A3",165.2,106.6,108.6,72.1,94.5,"PTP4A3",NA,NA
"CDKL5",4.8,5.5,5.4,11.1,6.7,"CDKL5",NA,NA
"CEACAM1",31.9,64.4,5.9,33.1,53.2,"CEACAM1",NA,NA
"VIP",1.5,7.7,1.9,2.6,8.7,"VIP",NA,NA
"NKX2-5",4.3,36.2,9.7,7.9,7.4,"NKX2-5",NA,NA
"ZKSCAN8",18.5,40.4,37,40.4,42.1,"ZKSCAN8",NA,NA
"EFEMP2",550.9,449.3,518.9,491.9,748.7,"EFEMP2",NA,NA
"BNC1",12.7,19.5,28.6,33.9,54,"BNC1",NA,NA
"GPR56",23.7,37.4,10,6.7,11.5,"GPR56",NA,NA
"KRBOX4",54.1,75.3,79.7,79.3,60.7,"KRBOX4",NA,NA
"LY96",145.8,63,63.9,80.7,93.1,"LY96",NA,NA
"MKRN3",3.7,29.3,2.1,3.6,3.4,"MKRN3",NA,NA
"CNR2",62.1,107.5,81.7,83.8,114.9,"CNR2",NA,NA
"CCT6B",43.6,75.3,75.2,62.4,66.6,"CCT6B",NA,NA
"DAZL",4.6,11.1,4.7,4.3,32,"DAZL",NA,NA
"GFI1",5.4,6.2,5.7,5.8,9.6,"GFI1",NA,NA
"DRD2",79,485.8,223.3,191.5,161.9,"DRD2",NA,NA
"RAG1",1.6,3.4,10.2,2.5,2.4,"RAG1",NA,NA
"AP3D1",350.3,424.2,312.8,316.5,406.7,"AP3D1",NA,NA
"MED22",86.2,108.7,125.3,116.9,128.8,"MED22",NA,NA
"PASK",13.9,33.5,6.2,20.7,11.3,"PASK",NA,NA
"CST6",19.6,5.5,17.7,6.8,21.7,"CST6",NA,NA
"NRL",2.7,5.4,4,4.2,5,"NRL",NA,NA
"NRL",27.1,6.1,4.2,18.4,8.5,"NRL",NA,NA
"INS",3.8,2.6,2.9,2.4,2.8,"INS",NA,NA
"SLC16A5",29.3,16.1,29.1,9.1,6.7,"SLC16A5",NA,NA
"SLC16A5",56.4,77.9,65,69.9,76.8,"SLC16A5",NA,NA
"HOXD3 /// HOXD4 /// LOC401021",27.9,49.6,54,54.4,36.4,"HOXD3","HOXD4","LOC401021"
"HOXD3 /// HOXD4 /// LOC401021",1.8,25.9,18.5,20,7.6,"HOXD3","HOXD4","LOC401021"
"SLC2A4",13.4,11.7,5.9,4.6,26.5,"SLC2A4",NA,NA
"OVOL1",1.4,8.5,2.1,3,2.6,"OVOL1",NA,NA
"ENDOU",1.9,5.9,7.4,9.9,5.6,"ENDOU",NA,NA
"LIPC",3.4,10.1,2.1,3.9,2.3,"LIPC",NA,NA
"CBL",7.3,17.4,17.9,21,20.1,"CBL",NA,NA
"RPGRIP1",9.7,70.3,42.1,65.3,67.4,"RPGRIP1",NA,NA
"MAGEC1",12,30.4,32.5,42.5,40.3,"MAGEC1",NA,NA
"F11",16,24,20.7,41,60.2,"F11",NA,NA
"C2orf27A",5.6,43.8,93.1,24.6,66.1,"C2orf27A",NA,NA
"CACNG1",11.5,11.2,2.8,15.7,9,"CACNG1",NA,NA
"TAF1A",24.4,43.8,32.3,25.2,14.1,"TAF1A",NA,NA
"GDF5",6.9,66.6,12.9,15.4,42.9,"GDF5",NA,NA
"ADAM22",10.2,2.4,24.5,23.4,25.3,"ADAM22",NA,NA
"ADAM22",1.8,3.8,1.9,2.2,4.2,"ADAM22",NA,NA
"RENBP",4.5,16.3,10.1,4.6,5.5,"RENBP",NA,NA
"IL18R1",17.9,7.7,22.6,2.9,11.7,"IL18R1",NA,NA
"DKK4",1.8,6.2,2.3,3.6,9,"DKK4",NA,NA
"GRAP",34.3,28.9,19.5,34.6,34.3,"GRAP",NA,NA
"EIF4H",696,971.5,782.9,804.8,734,"EIF4H",NA,NA
"TRH",7.7,14.8,4.5,5.6,17.8,"TRH",NA,NA
"PDE6A",5.5,37.7,11.2,27.8,36.3,"PDE6A",NA,NA
"USP9Y",1.8,11.5,1.8,9.2,9.4,"USP9Y",NA,NA
"PRPH2",50.6,86.6,115.9,110.3,117.4,"PRPH2",NA,NA
"SSX1",18.6,35.6,40.1,6.4,68.8,"SSX1",NA,NA
"SSX1",1,2.1,1.1,1.9,0.6,"SSX1",NA,NA
"SLC5A1",28.4,61.6,10.1,43.9,40.5,"SLC5A1",NA,NA
"ADAMTSL2",3.7,4.9,5.5,3,3.1,"ADAMTSL2",NA,NA
"TYR",36,101.8,36.6,59.3,76.6,"TYR",NA,NA
"PTGER2",306.1,48.6,52.8,115.5,51.4,"PTGER2",NA,NA
"APOBEC3B",18.4,28.7,16.9,27.9,36.5,"APOBEC3B",NA,NA
"CHRNA1",22.5,43.8,17.7,44.2,60.4,"CHRNA1",NA,NA
"SIX3",6.6,5.7,2.7,3.1,8.8,"SIX3",NA,NA
"CHRNB2",8.2,39.6,32.2,17.3,61.3,"CHRNB2",NA,NA
"RASA2",40.2,65,35.2,29.5,23,"RASA2",NA,NA
"P2RY14",12.5,30.5,30,61.1,44.3,"P2RY14",NA,NA
"HTR2B",1339.4,183.3,529.7,373.8,339.5,"HTR2B",NA,NA
"HTN1",9.8,39.3,12.1,15.2,23.7,"HTN1",NA,NA
"GAGE12B /// GAGE12C /// GAGE12D /// GAGE12E /// GAGE12F /// GAGE12G /// GAGE12H /// GAGE12I /// GAGE2A /// GAGE2C /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7",5.1,11,18,11.9,35,"GAGE12B","GAGE12C","GAGE12D"
"TNFRSF17",3.2,2.7,2.3,2.4,1,"TNFRSF17",NA,NA
"DSG1",2.9,21.1,2.7,26.8,17.5,"DSG1",NA,NA
"HAL",12.5,21.4,30.5,29.7,35.6,"HAL",NA,NA
"NR0B1",21.2,40.1,25.2,25.8,18.1,"NR0B1",NA,NA
"NR0B1",23.1,2.4,19,1.9,1.6,"NR0B1",NA,NA
"GLI1",6.8,58.2,36.1,57.4,21.2,"GLI1",NA,NA
"HBZ",1.1,3.3,2,1.9,2.2,"HBZ",NA,NA
"ZNF571",18.4,21.7,32,39.4,36,"ZNF571",NA,NA
"TFE3",87.8,119.5,96.6,103.4,153.5,"TFE3",NA,NA
"IQCC",10.6,10.5,11.2,4.8,9.2,"IQCC",NA,NA
"CPB2",17,45.3,13.1,22.4,31,"CPB2",NA,NA
"ZMYM5",26.5,23.7,10.6,15.7,1.4,"ZMYM5",NA,NA
"POLR3G",20.7,18.3,36.8,10.4,33.7,"POLR3G",NA,NA
"POLR3G",9.2,29.4,6,14.5,23.1,"POLR3G",NA,NA
"GP1BB /// SEPT5 /// SEPT5-GP1BB",19.4,11.6,4.8,22.1,4.6,"GP1BB","SEPT5","SEPT5-GP1BB"
"APMAP",478,442.2,375.8,338.7,350.5,"APMAP",NA,NA
"MYOD1",20,8.7,8.2,8.6,9.4,"MYOD1",NA,NA
"UPK3B",5.7,4.3,13.6,4.7,34.2,"UPK3B",NA,NA
"AC009237.8 /// AK055967",18.5,27.9,38.5,12.8,17.3,"AC009237.8","AK055967",NA
"IGLL1",5.5,6.9,28.4,20.3,4.6,"IGLL1",NA,NA
"DBF4B",34.8,59.8,34.5,59.3,35.5,"DBF4B",NA,NA
"GLRX",58.7,53,55.3,77.4,85.3,"GLRX",NA,NA
"SP4",19.3,43.9,41.4,20.2,44.5,"SP4",NA,NA
"SI",1,2.2,3.8,8.6,2.9,"SI",NA,NA
"BCL2L1",23.7,6.9,21.5,9.1,13.2,"BCL2L1",NA,NA
"GZMK",7.4,11.7,18.8,17.8,12.3,"GZMK",NA,NA
"SCAMP1",30.1,37.1,16.2,8.8,18.4,"SCAMP1",NA,NA
"SCAMP1",96.1,32.1,36,32.6,19.4,"SCAMP1",NA,NA
"GAD1",6.9,2.7,3.2,3.6,5.3,"GAD1",NA,NA
"GAD1",2.5,7.9,2.2,3.7,6.6,"GAD1",NA,NA
"SAG",23.5,59,77.3,71.6,92.5,"SAG",NA,NA
"AQP2",55.3,91.4,90.7,149,122.6,"AQP2",NA,NA
"GPR176",8.1,25.6,42,27.2,25.8,"GPR176",NA,NA
"FLT3",5.4,9.6,30.7,35.6,34.2,"FLT3",NA,NA
"SKIL",2.1,1.4,1.9,9.8,1.3,"SKIL",NA,NA
"CEACAM8",1.5,1.6,2.5,2.4,4.3,"CEACAM8",NA,NA
"KRT31",39.7,11.5,23.3,27.8,30.7,"KRT31",NA,NA
"GABRA1",9.8,8.9,6.4,8.3,7,"GABRA1",NA,NA
"APBA1",9.1,10,22.6,19.2,54.3,"APBA1",NA,NA
"CD5L",11.8,4.8,24.6,43.7,30,"CD5L",NA,NA
"GP2",3.5,35.7,7.5,29.6,10.7,"GP2",NA,NA
"CLEC10A",48.2,48.6,38.7,29.5,39.2,"CLEC10A",NA,NA
"ZNF165",1.5,2.9,0.7,1,1.1,"ZNF165",NA,NA
"ATF7",21.5,14.1,33,44.5,32,"ATF7",NA,NA
"HCG4",1.4,1.8,1,1.7,4.2,"HCG4",NA,NA
"PDK1",5.2,5.5,3.1,3.4,3.3,"PDK1",NA,NA
"PTPN6",67.6,71.7,59.1,65.6,62.5,"PTPN6",NA,NA
"CPSF4",82.1,217.8,223.2,217.1,200.3,"CPSF4",NA,NA
"KAT5",161.9,240.3,248.8,240.3,297.2,"KAT5",NA,NA
"ASIC2",13.5,8.8,4,15.6,28.6,"ASIC2",NA,NA
"PDIA2",5,34,28.7,25.2,35.6,"PDIA2",NA,NA
"KCNJ10",13,39.2,32.5,55.6,46.9,"KCNJ10",NA,NA
"IL7",9.5,2.2,1.7,22.3,14,"IL7",NA,NA
"PNLIPRP1",21.4,29.9,10.9,33.9,44.7,"PNLIPRP1",NA,NA
"ZNF43",68.6,91.1,87.7,63,87.2,"ZNF43",NA,NA
"GPR143",47.4,10.9,2,7.4,4.2,"GPR143",NA,NA
"HP",9.9,23.8,7.3,41.1,30.5,"HP",NA,NA
"XK",3.2,29,34.3,39.1,21.7,"XK",NA,NA
"NPAS1",9.6,4.7,2.6,1.7,7.2,"NPAS1",NA,NA
"KDM5D",5.2,8.3,11.3,11.8,32.3,"KDM5D",NA,NA
"EDNRB",22.3,43.2,64.8,52.6,43.1,"EDNRB",NA,NA
"TEK",77.2,114.6,103.8,108.2,88.7,"TEK",NA,NA
"CHRNB1",55.4,58.9,57.9,77.9,90.5,"CHRNB1",NA,NA
"CLCN5",21,37.7,50.3,38.4,6.6,"CLCN5",NA,NA
"TULP1",16,26.8,5.3,37.2,10.9,"TULP1",NA,NA
"NTF3",7.7,33.9,30,46.9,7.4,"NTF3",NA,NA
"FAM65B",95.3,79,70,115.5,111.9,"FAM65B",NA,NA
"FOXN2",19.8,34,34.6,37.8,27.7,"FOXN2",NA,NA
"GPT",45.1,11.3,16.5,3.2,29,"GPT",NA,NA
"EPB41L3",41.7,26.2,39.9,44,39.6,"EPB41L3",NA,NA
"TMEM257",2.3,6,4.2,4,4.4,"TMEM257",NA,NA
"GRTP1",2.4,10.8,9.8,3.8,16.3,"GRTP1",NA,NA
"NTNG1",22.2,59.9,49.3,64.1,53.3,"NTNG1",NA,NA
"ALOX15B",32.5,30,50.4,64.2,22.3,"ALOX15B",NA,NA
"TFEC",16.4,27.1,13.7,25,2.3,"TFEC",NA,NA
"UMOD",8.7,8.6,27.4,6.8,13.4,"UMOD",NA,NA
"MYH8",5.5,40.2,5.7,2.7,28.1,"MYH8",NA,NA
"LMO1",22.3,23.8,17,15.3,41.6,"LMO1",NA,NA
"SYNGR4",14.7,45.6,21.7,47.7,42.1,"SYNGR4",NA,NA
"MGAT5",17.3,9.4,14,14,42.9,"MGAT5",NA,NA
"CCDC181",21.2,33.5,39.5,22.5,12.4,"CCDC181",NA,NA
"LPAR2",31.9,49.7,9.4,72.5,21.2,"LPAR2",NA,NA
"LPAR2",25,41.2,43.1,45.4,13.7,"LPAR2",NA,NA
"CBX4",74.2,64.1,49.1,84.3,77.1,"CBX4",NA,NA
"BMP1",18.3,10.1,12.7,52.7,26,"BMP1",NA,NA
"HPGDS",50.1,66.1,43.9,76,90.5,"HPGDS",NA,NA
"C9",1.3,7.9,14.3,12.1,23,"C9",NA,NA
"ECE2",34.7,57.5,32.4,54,69.1,"ECE2",NA,NA
"TNFRSF8",41.4,92.9,74,78.8,77.2,"TNFRSF8",NA,NA
"GRIA3",11.9,1.9,4.5,0.8,1.4,"GRIA3",NA,NA
"CNKSR2",21.8,27.3,26.6,4.4,35.8,"CNKSR2",NA,NA
"SLITRK3",19,51.8,60.3,35.8,29.2,"SLITRK3",NA,NA
"TULP2",11.5,35.3,33.1,23.5,38.7,"TULP2",NA,NA
"JRKL",31.1,54,60.4,76.2,64.2,"JRKL",NA,NA
"CHRNA4",3.9,19.6,11,18.1,6.7,"CHRNA4",NA,NA
"CHRNA4",41.2,47.7,7.2,10.7,13.1,"CHRNA4",NA,NA
"WNT11",3.9,4.5,2.5,3.5,5.4,"WNT11",NA,NA
"APOC2 /// APOC4 /// APOC4-APOC2",49.5,54.2,71.8,56.6,51.5,"APOC2","APOC4","APOC4-APOC2"
"HOXC5",4,48.5,24.4,17.2,10.8,"HOXC5",NA,NA
"SYCP1",11.6,29.5,22.3,31.6,51.4,"SYCP1",NA,NA
"SSUH2",8.2,5.3,5.2,3.4,8.6,"SSUH2",NA,NA
"FIGF /// PIR-FIGF",77,162,356.9,140.8,118.9,"FIGF","PIR-FIGF",NA
"ASGR1",16.7,10.9,4.6,2.9,4.2,"ASGR1",NA,NA
"ZMYM5",22.9,35,21.6,14.8,6.5,"ZMYM5",NA,NA
"HOXC11",40.7,33.5,52.5,64,56.1,"HOXC11",NA,NA
"BFSP1",18.3,23.1,15.3,17.6,38.5,"BFSP1",NA,NA
"GPRIN2",47.3,84.1,59.8,72.8,96.9,"GPRIN2",NA,NA
"SPAG9",70,57.9,45,25.2,19.1,"SPAG9",NA,NA
"CD1B",2.9,7.8,12.4,3.8,51.9,"CD1B",NA,NA
"MAFK",4.3,17.2,22.2,4.7,5.8,"MAFK",NA,NA
"PCYT1B",1.3,1.5,16.9,41.6,23.6,"PCYT1B",NA,NA
"DFFB",20.2,23.9,19.7,38.8,43,"DFFB",NA,NA
"RDH16",1.6,4.6,3.4,5.7,11.8,"RDH16",NA,NA
"CYP2B6 /// CYP2B7P",45.2,50.9,58.7,118.5,74.6,"CYP2B6","CYP2B7P",NA
"CYP2B6",14.6,11.6,6.3,5.1,6.2,"CYP2B6",NA,NA
"CHST7",23.1,7.1,8.3,6.3,9.7,"CHST7",NA,NA
"PDE5A",11.5,23.2,16.5,14.3,7.3,"PDE5A",NA,NA
"EDN2",14.8,8,6.7,28.7,7.1,"EDN2",NA,NA
"FCER2",12.1,6.5,4.4,5.2,3.6,"FCER2",NA,NA
"FCER2",2.6,3.8,2.1,2.9,2.1,"FCER2",NA,NA
"CD96",1.8,35.4,16.1,11.3,34.8,"CD96",NA,NA
"KCNA5",2.6,6.2,4.1,5.1,3.6,"KCNA5",NA,NA
"FKBP6",14.5,56.7,30.2,43.2,17.9,"FKBP6",NA,NA
"MPPE1",25.4,80.5,100.3,28.4,59.6,"MPPE1",NA,NA
"KCNJ2",39.3,28.3,48.4,50.8,68.4,"KCNJ2",NA,NA
"ITGA10",49.3,133.3,64.9,74.2,128,"ITGA10",NA,NA
"RBMS3",109.3,119.3,104.8,166.9,98.3,"RBMS3",NA,NA
"RPL3L",8.3,11.5,27.2,3.2,27.3,"RPL3L",NA,NA
"TMSB4Y",29.2,4.4,23.4,24.1,28.4,"TMSB4Y",NA,NA
"SLC35A3",60,42.6,33.5,38.4,31.8,"SLC35A3",NA,NA
"UPK3A",1.8,3.3,3,3,3.1,"UPK3A",NA,NA
"PTH2R",32.5,44.8,31.1,53.9,48.1,"PTH2R",NA,NA
"LY6H",68.2,46.8,92.4,51.7,33.9,"LY6H",NA,NA
"FRMPD1",4.3,6.8,6.7,9.1,14,"FRMPD1",NA,NA
"CUBN",10.2,66.9,56.5,49.9,48.1,"CUBN",NA,NA
"ACRV1",31.7,68.3,47.9,69.2,66.8,"ACRV1",NA,NA
"CRYBB2 /// CRYBB2P1",32.3,22.1,41.9,150.7,195.6,"CRYBB2","CRYBB2P1",NA
"CRYBB2",3.1,9.6,7,7.3,10,"CRYBB2",NA,NA
"ASMT",3.3,14.3,2,2.3,7.8,"ASMT",NA,NA
"GAD2",6.2,45.7,59.5,71.8,74.7,"GAD2",NA,NA
"DNAJC4",40.4,64.7,47.1,54.3,106.7,"DNAJC4",NA,NA
"DNAJC4",102.4,91.4,79.8,95,91.3,"DNAJC4",NA,NA
"FGF4",48.2,95.6,72.3,82.4,78.7,"FGF4",NA,NA
"AQP8",11.3,61.9,81.1,33.8,51.2,"AQP8",NA,NA
"KLRC1 /// KLRC2",2,4.5,1.4,1.5,16.9,"KLRC1","KLRC2",NA
"HTN3",9.6,1.3,2.7,2.8,7.2,"HTN3",NA,NA
"BRDT",2.4,19.8,6.4,29.6,1.6,"BRDT",NA,NA
"CBFB",147.1,57.6,76.8,65.6,45.6,"CBFB",NA,NA
"POU2F1",90.1,175.3,176.4,127.1,159.7,"POU2F1",NA,NA
"NDUFB1",546,532,612.1,694,677.4,"NDUFB1",NA,NA
"LOC729966 /// PDE4C",74.4,121.3,80.4,115.8,122.9,"LOC729966","PDE4C",NA
"LOC729966 /// PDE4C",850.2,1948.3,2210.9,1940.9,3013,"LOC729966","PDE4C",NA
"PNMT",7.4,12.7,27.3,13.3,37.2,"PNMT",NA,NA
"ERBB4",25.7,22.5,14.8,24.8,5.3,"ERBB4",NA,NA
"F2RL2",29.9,2.7,23.8,50.6,33.7,"F2RL2",NA,NA
"WISP1",167.7,38.8,31.9,35.4,44.5,"WISP1",NA,NA
"NAT2",16.3,43.1,56.8,6.1,49.7,"NAT2",NA,NA
"DLEC1",23.9,45.8,53.1,12.2,45.7,"DLEC1",NA,NA
"SCGB1D2",9.5,7.7,5.5,6.9,29.2,"SCGB1D2",NA,NA
"MTHFR",6.4,9.7,7,11.5,8.2,"MTHFR",NA,NA
"NPPB",11.9,13.5,13.3,14.5,45.6,"NPPB",NA,NA
"PAX5",6.2,28.5,20,13,33.4,"PAX5",NA,NA
"PDYN",4.5,3.6,5.8,38.4,32.3,"PDYN",NA,NA
