"Gene.Symbol","Flu.non.immunized.healthy","Flu.non.immunized.healthy.1","Flu.non.immunized.healthy.2","Flu.non.immunized.healthy.3","Flu.non.immunized.healthy.4","Flu.non.immunized.healthy.5"
"TLX2",3.103962265,3.007498278,2.7777568785,2.530567268,2.956894516,2.5683197315
"TLX3",2.721573341,2.664543098,2.88516988,2.411678457,2.883974753,2.400577583
"TM2D1",6.853814282,6.8872556065,6.9591322385,6.0532398055,6.0927566465,5.862923306
"TM2D2",7.6330938,7.986607325,7.490102128,6.982651685,7.301202926,6.526569835
"TM4SF18",2.9145923825,3.1645756615,2.720938753,2.3659655245,2.6603074835,2.488504357
"TM4SF20",3.270909798,2.803067007,3.14913199,2.409976274,2.816588122,2.138164097
"TM4SF4",3.198167259,3.428705454,3.193556785,2.532749516,2.536270312,2.666407032
"TM4SF5",2.983551419,3.09676743,2.87500466,2.194531257,2.475311016,2.167272157
"TM6SF2",3.15299913766667,3.38593962866667,3.10655905433333,2.4982333,2.91414647133333,2.53121929833333
"TM7SF2",4.134928926,4.184879508,3.603735003,4.420600171,3.918246919,4.469772911
"TM7SF3",5.72633830833333,6.364813278,5.90235540366667,5.54471617033333,5.35630971366667,4.91189764966667
"TM9SF1",5.640075118,5.934830513,5.65483135866667,5.39209823333333,5.42399983166667,4.78826455066667
"TM9SF2",10.28002818,10.34348475,10.35117558,9.602162718,9.483534586,9.226602313
"TM9SF4",6.8219988845,6.638658165,6.555049673,6.608888279,6.141475573,6.12540781
"TMBIM1",8.585024225,8.733573215,8.59075143,8.177001131,8.325664732,7.591270734
"TMBIM4",10.6886475296667,10.4078912083333,10.6739192086667,9.86620307133333,9.83202414066667,9.88894290966667
"TMBIM6",10.61017401,10.498397885,10.55815321,10.370769315,10.48297825,10.046576534
"TMC1",2.892193702,2.856183473,2.956825192,2.30474838,2.731514708,2.459084125
"TMC2",3.626817004,2.988825211,3.335854644,2.552077001,2.583554488,2.974324659
"TMC4",3.529746178,3.904163431,5.110578197,3.834278347,3.361374139,3.901735501
"TMC5",3.0652577788,2.9601291478,2.959678276,2.6379839044,2.4729998064,2.5229905722
"TMC6",6.21671553866667,5.997560385,5.91833282566667,5.54656646633333,5.947932621,6.05700698166667
"TMC7",2.819565174,2.7291223435,2.970113542,2.311276561,2.39299252,2.490124853
"TMC8",8.01931552833333,8.23124939766667,7.94263685133333,7.17400521866667,6.81187838333333,7.11076004033333
"TMCC1",5.3288917166,5.573130874,5.4588139012,5.0803875812,4.3023029952,4.7399795784
"TMCC2",4.3607984495,4.4373457315,3.7455437815,4.465174331,4.272332117,3.896375522
"TMCC3",6.2343547565,5.9798377185,7.1019343245,5.976783056,5.939069291,4.767082974
"TMCO1",8.0036813375,8.112583407,7.92798351075,7.00913270425,7.554743038,7.09236562
"TMCO2",3.554576078,3.348661276,3.578782457,2.612625834,2.436036657,2.434098461
"TMCO4",4.9943953615,4.523188808,4.926270188,4.7038028305,4.8332975645,4.620108718
"TMCO5A",2.71433866733333,2.87843635466667,2.819179016,2.368082814,2.31880770766667,2.242213272
"TMCO6",5.8236854505,5.4696548325,5.710946029,4.9825135335,4.415650107,4.8305669225
"TMED1",6.04350313,5.628916939,5.775374955,5.548567825,5.812143316,5.336125045
"TMED10",8.0473241775,7.869880139,8.367551368,6.831726792,6.712880084,7.3992279285
"TMED2",10.0199207843333,9.81587311533333,10.004521553,9.20669038133333,9.19002510833333,8.992795048
"TMED3",7.587933518,7.161600611,7.360402316,6.782963487,7.108857703,6.746431033
"TMED4",6.2650505152,6.2087149812,6.1223086804,5.9633742466,5.4924106378,5.7839237384
"TMED5",6.9488482534,6.9168466788,7.3089100286,6.452185813,6.3207648518,6.1644715192
"TMED6",4.066686369,4.464915552,4.156963777,3.528319043,3.164916895,3.670847292
"TMED8",6.34889750166667,6.450417958,6.30488782533333,6.151279996,5.61835576466667,5.956160627
"TMED9",7.19157659033333,6.87852047966667,7.27862353133333,6.12122809033333,6.52362187766667,6.18856543033333
"TMEFF2",4.30619669566667,3.89817923966667,4.386788735,2.58029957,2.54292033666667,2.88109458766667
"TMEM100",2.805735849,3.191016533,3.150780873,2.875324207,2.298974387,2.362451031
"TMEM101",5.897876076,6.285889432,5.84473432,5.327145859,5.739792618,5.458532161
"TMEM102",3.45936926,3.856263182,3.278719178,2.939008139,3.235475271,2.796383323
"TMEM104",4.235928056,4.754613392,3.630174639,4.539254762,4.886821611,3.851652112
"TMEM106A",3.77261759475,4.03498428525,4.105617696,3.16063680325,3.121791384,2.8866057215
"TMEM106B",6.72572410825,6.87533976825,6.64390754,5.53956625125,5.795833804,5.613547754
"TMEM106C",5.709902104,5.396181964,5.246010965,4.697884403,4.6864232865,4.7276865435
"TMEM107",5.193915155,5.09088342,5.33972193,5.712503231,5.1363580282,4.567423715
"TMEM108",3.22064032825,3.26765036425,3.1551406575,2.6457555035,2.62653982425,2.57748290525
"TMEM109",8.315947171,8.229486162,8.213604786,7.630545033,7.753300235,7.990380501
"TMEM11",6.862608247,6.508033863,6.713055774,5.599702053,6.221611313,6.678948122
"TMEM115",5.328472389,5.107227558,4.977994834,3.974158561,4.399158229,4.225528891
"TMEM116",6.461907279,6.421324398,6.92901629,5.562663896,6.018258259,6.202342104
"TMEM117",4.354066672,3.694137662,4.102878322,3.384018297,3.310991538,4.468900038
"TMEM119",3.323845434,3.458532213,3.801183131,3.247320376,2.867655791,2.506083906
"TMEM120A",6.976439698,6.608579933,6.895527994,6.496390808,6.206664651,5.956618965
"TMEM120B",3.993893493,3.876638091,3.846288131,3.468945849,3.738531431,3.734157416
"TMEM121",2.7980755595,2.894987178,3.199562509,2.3895798335,2.187701752,2.322149665
"TMEM123",11.0244056,11.39419481,11.41045266,10.45949876,9.950528884,10.5772482
"TMEM125",3.558100417,3.403821709,3.32037263,2.589534025,3.148271088,2.935741852
"TMEM126A",8.870119959,9.007723471,8.868532289,8.06583715,8.344713403,8.381781956
"TMEM126B",6.6464640685,6.5722279625,6.3785671605,5.913502127,6.088942357,5.7530878325
"TMEM127",7.353590952,7.425645962,7.3570714495,7.1963017575,7.2520049695,6.798116735
"TMEM128",7.85793647,8.184827896,7.968687509,7.365624375,7.213570934,7.485496677
"TMEM129",5.766128043,5.4704386645,5.3575480655,4.6942717545,5.2103500465,4.780615844
"TMEM130",2.884233943,2.862061796,3.04031932,2.254665929,2.312297591,2.352871384
"TMEM132A",3.27870506075,3.395230449,3.4427885535,2.6916063875,2.69791530725,2.9008982645
"TMEM132B",3.026373766,3.077141854,2.804451186,2.35752705,2.560208494,2.3158006345
"TMEM132C",2.903385975,2.762902037,3.051711925,2.378658009,2.561811153,2.718804785
"TMEM132D",3.403817499,2.948334117,3.618165316,2.263128769,2.612211854,2.252730121
"TMEM134",4.69321435633333,4.71605623933333,4.55939214566667,4.02685190666667,4.05010047533333,4.08348040766667
"TMEM139",3.21128142,3.519925823,3.30972034,2.883495256,2.969757277,3.0692673765
"TMEM140",7.946413046,8.69739345,7.207083897,7.173140159,8.56527538,7.029298121
"TMEM141",5.833394264,5.423189953,5.75336859,4.571545167,4.627105329,4.333821677
"TMEM143",4.384895114,4.115574127,4.220844349,3.8617588455,4.1990632075,4.05695199
"TMEM145",3.325216382,2.829519659,2.919955127,2.579327473,2.674325271,2.259319371
"TMEM147",9.047260123,8.839673055,8.763976926,8.049106333,8.580096225,8.499145591
"TMEM14A",7.404676698,7.140375533,7.063025152,6.418963197,6.958818345,6.331734313
"TMEM14C",10.22670185,10.07308499,9.24059937,8.020002544,8.965471293,8.648455345
"TMEM151A",3.494794806,3.876690761,3.370107985,3.234372247,2.963615297,2.67301782
"TMEM154",9.070470637,8.976396713,9.270246898,8.17440839,7.557395727,7.304872285
"TMEM155",2.86923067,3.021451471,3.129404719,2.209019121,2.350719585,2.530447453
"TMEM156",6.216244072,6.0232697785,5.54368508,4.248638679,4.283753858,4.668941001
"TMEM158",5.661386761,8.30141139,5.724884788,7.035428572,7.129540271,5.037096421
"TMEM159",5.972088859,6.066221746,5.917257105,4.799267068,4.45185904,4.860721647
"TMEM160",7.028141697,6.738379696,7.101227147,6.270760374,6.63841799,6.005767829
"TMEM161A",5.2704426,5.3842835065,6.017326393,5.0156053555,5.149071427,5.016689816
"TMEM161B",6.65927062,6.56697910966667,6.806526688,5.48800836433333,5.52675990866667,5.821352186
"TMEM163",3.4094298035,3.8911871595,3.222110885,3.125288442,3.4535269135,3.0011684215
"TMEM165",7.009826413,7.07047014966667,6.54753779133333,6.04973297966667,6.14249917766667,5.94571596833333
"TMEM167A",9.7804840995,9.54697545,9.687067303,9.0764034515,8.8964506975,8.5869698315
"TMEM167B",9.879890971,9.741740048,10.21736841,8.911922152,8.824758325,9.289514519
"TMEM168",6.66551723,6.929794143,6.681476678,5.8006941575,5.5606561615,5.6656093705
"TMEM169",4.027669713,3.616871561,3.870644824,3.103572452,3.023632115,3.054216162
"TMEM17",3.4489506335,3.588860675,3.168128539,2.978054845,2.948486356,2.899715455
"TMEM170A",6.09768693333333,5.92010110066667,6.34424943,5.254503616,5.581825033,5.447904744
"TMEM171",3.1198575175,3.0282937345,3.0473733265,2.6709665315,2.779482146,2.388646168
"TMEM173",7.320036294,7.1945718945,7.2452113575,7.109467053,7.057323629,6.8831688055
"TMEM175",5.358215019,5.139838466,5.128341564,4.753416072,5.081435528,5.196173835
"TMEM176A",5.625526435,5.464989022,8.083180081,8.462848322,5.597805819,5.62093066
"TMEM176B",4.0317980835,4.5251111445,6.1523177635,5.505746083,4.111002098,3.51534722
"TMEM177",3.3110754095,3.459106292,3.338928338,3.075466504,3.174986065,2.9256895235
"TMEM179",3.33357207,3.073921757,3.357169287,2.50280914,2.426614653,2.968483626
"TMEM179B",8.039526194,8.106437189,8.240882895,7.697315173,7.896331171,7.691539079
"TMEM18",6.0012737635,6.5082804975,6.1893261065,5.50370345,6.047142136,5.719593427
"TMEM181",8.334933236,8.264710011,8.892454419,6.981350064,7.472198502,7.130528099
"TMEM184A",3.414975945,3.81460351,3.598477623,2.974277908,2.944345621,3.087939353
"TMEM184B",5.792979857,5.948628711,6.151836507,5.454420725,5.370393577,5.100174933
"TMEM184C",7.078903029,7.869525022,7.542494325,5.705093747,6.345384563,5.747113099
"TMEM185A",4.99983412366667,5.39263117066667,4.988694534,4.75674869366667,4.393673391,4.30711436666667
"TMEM185B",6.172598504,5.502061051,6.262435213,5.552597392,5.597444692,5.158179462
"TMEM186",5.294128223,5.843881134,4.850168756,4.585726889,4.95620216,3.742555082
"TMEM187",4.28273257,5.000627888,4.016750434,3.664608767,4.112590457,3.561387169
"TMEM19",6.0764530195,6.0815004965,5.829728668,5.1897692755,5.24853502625,5.095145158
"TMEM190",3.546960395,3.059776845,3.091940934,2.752819631,3.185610677,2.678031867
"TMEM191A",5.676020016,5.892537796,5.851556701,5.215680146,4.549888224,5.318310357
"TMEM192",5.501589546,5.64249302,5.812655088,4.447193267,3.969973871,4.895114651
"TMEM196",2.80109336,2.890413817,2.740553686,2.1006956665,2.198413206,2.1961030445
"TMEM198",3.446583616,3.359082394,3.468588554,2.4983357525,2.3956983475,2.9146452
"TMEM199",6.8306265945,6.710797718,6.7112057005,6.169963685,6.3699334055,6.5036917825
"TMEM200A",3.820195324,4.414361273,4.207203407,3.50466769,3.981438744,3.922916884
"TMEM201",3.9993997305,3.969930586,4.3843657855,3.586282839,3.785990866,3.747434253
"TMEM203",8.6078884,8.275005913,8.432722295,7.630871669,7.814040515,7.876808894
"TMEM204",5.280880224,6.47218469833333,5.738014919,5.23542797666667,5.748321814,5.74466668166667
"TMEM208",6.972979908,6.895558162,7.17149659,6.162785574,6.801343447,6.346469224
"TMEM209",6.182110844,6.448075497,6.406284142,5.5528544295,5.322237498,5.4743470345
"TMEM214",5.167396991,4.851124427,5.248909282,4.830276468,5.212064559,5.028826956
"TMEM216",6.759063115,6.916780015,6.568812624,6.206105367,6.349158377,5.705249175
"TMEM217",3.16600729,3.314893822,3.03457242,2.358175792,2.460349011,2.281806258
"TMEM218",7.028323672,7.13411481,7.265186277,6.338814312,5.911624295,5.679268381
"TMEM219",6.739206151,6.8105609495,6.651639643,5.7978207415,6.112383959,5.4844526065
"TMEM220",4.922540012,5.150549355,4.751456832,4.265889598,4.685840792,5.509870931
"TMEM222",6.1456627885,5.8458940305,6.2044273155,5.968867769,6.252520193,6.2629364985
"TMEM25",3.6362748685,3.9794016635,3.6363449945,3.18187256,3.082741096,2.9302748125
"TMEM26",2.788443866,3.011191259,2.795772538,2.074459889,2.183746171,2.195911716
"TMEM30A",8.886376984,8.52681384133333,8.819313006,8.04513829066667,7.42901248333333,7.65342316733333
"TMEM30B",3.586228293,3.4854322965,3.977699332,3.3177715935,2.8710754865,3.4414064895
"TMEM31",2.915853399,2.956318702,2.631114036,2.597874095,2.247740457,2.408483093
"TMEM33",6.755079441,7.1062949044,6.8242701088,5.6800534018,5.7252963726,5.5927842902
"TMEM38A",4.262301171,3.926575952,3.786427826,3.815084606,3.327381987,3.171850673
"TMEM38B",5.947125084,6.49622881933333,6.36192831333333,5.597163407,5.22016905066667,5.694407926
"TMEM39A",4.7396421295,4.75684562375,4.9685254955,4.0988818155,4.400574832,4.41436765725
"TMEM39B",5.7933775,5.842450577,5.117754418,5.564980277,5.63175872,5.023017281
"TMEM40",6.37394131,7.2042606675,5.519221453,6.8438851495,6.7369225465,5.2004883885
"TMEM41B",8.278660807,8.476158607,8.1163694865,8.1519675565,7.744593877,8.256843478
"TMEM43",6.2532490635,6.33095888225,6.231291357,5.099252748,5.3126360805,5.45957634925
"TMEM44",3.123090298,3.345022872,2.886346316,2.686280014,2.6771344805,2.3335854855
"TMEM45A",4.122551772,4.366558596,3.421436577,4.224295162,2.906151596,2.719716674
"TMEM45B",3.259036326,3.774778328,3.8397950645,3.9433066805,3.7435742175,3.306309518
"TMEM47",2.796659698,2.8535670485,2.8337142515,2.299617924,2.3681195965,2.479775327
"TMEM50B",6.759972901,6.9038511494,6.8680594158,6.676988406,6.558914823,6.1592192694
"TMEM52",3.041875632,2.978880455,2.893737743,2.559543893,2.432338964,2.328871558
"TMEM53",4.07301393,4.04967550566667,3.828925366,3.454071918,3.59052189933333,3.90847050433333
"TMEM54",2.919648867,3.419911644,3.169871722,2.904875924,3.24950874,3.030548363
"TMEM59",8.600166834,8.458525441,8.6420566515,7.473636621,6.6817319325,7.436779775
"TMEM59L",3.312879417,3.337484973,2.785255334,2.654357484,2.573742976,2.718058528
"TMEM60",7.528554656,7.94055055,7.086277467,6.416185632,7.390975964,6.446989602
"TMEM62",4.369608031,4.3670049915,4.5198968665,3.812199716,4.047386549,3.8601016315
"TMEM63A",5.345262453,5.86582895025,5.3574549115,4.80984140575,4.9388335275,5.3878170415
"TMEM63B",5.106095333,5.314851412,5.25683675,5.336991646,4.966258845,4.93046921
"TMEM64",5.742429262,6.50234044766667,5.713649427,5.606504137,6.03963134666667,5.00034562266667
"TMEM65",4.6964868605,4.940549281,4.8658777915,3.920742198,3.906311687,3.8191468345
"TMEM67",3.08260093842857,3.06798662257143,3.054911194,2.43008920842857,2.44892237785714,2.47553605328571
"TMEM68",5.5741507515,5.2396261705,5.5109546625,4.026279962,5.0537435165,4.823828354
"TMEM69",7.67244603,7.827065904,7.879542119,6.236694222,6.963359386,6.587267587
"TMEM70",6.73160641033333,6.595625568,6.907527931,5.15348136833333,5.68149154066667,5.46425908133333
"TMEM71",9.323763527,9.923416357,9.189967762,8.804476261,8.921615755,8.468629183
"TMEM72",3.4773391165,3.13652028,3.4387941865,2.891411315,2.736956726,2.9724263285
"TMEM74",2.893832395,2.839784049,2.89554929933333,2.79381543833333,2.614281795,2.52905199733333
"TMEM79",4.066274412,4.498599226,3.817236693,3.683679286,3.982067028,3.501315404
"TMEM80",6.48625202133333,6.32692649366667,5.87152796966667,5.44220432233333,5.57335417866667,5.60197703333333
"TMEM86A",3.74473942766667,3.38997111766667,3.41503457233333,2.85985088566667,2.64199559933333,2.99315878966667
"TMEM87A",6.28333461975,6.409511433,6.7726732375,5.62868904275,5.48057125075,5.6349830905
"TMEM87B",7.398365671,7.467297706,7.3145364315,6.5989503855,6.3487226935,6.6185603405
"TMEM9",6.34672045,6.3889723005,6.5476023595,5.8464333145,5.893240693,5.5555940985
"TMEM92",3.296148103,3.208618827,3.1341924215,2.7132422605,2.762326964,2.499483948
"TMEM95",4.568988695,4.063698051,4.604140842,3.312017459,4.091056165,3.610036679
"TMEM97",5.1309677725,5.374985988,5.36903086375,4.834733601,4.86146740925,4.90461178025
"TMEM98",3.208821919,3.248914512,2.94574294,2.275518668,2.904713623,2.437244725
"TMEM99",4.073766973,5.211215992,3.406629666,3.51477805,4.957800065,4.222596357
"TMEM9B",9.0726381955,9.0648829595,9.121368704,8.316524575,8.340650675,8.1106313
"TMF1",7.0392917538,6.8234699258,7.4587955152,5.8869951806,6.1388211286,6.5904237552
"TMIE",3.0219409965,3.2135228915,2.9414883375,2.829894576,2.929122452,3.008015681
"TMIGD2",6.922142402,6.648077021,6.5547556,5.576010686,5.263230701,5.972938081
"TMLHE",4.45822601266667,4.64696623233333,4.25937804866667,3.76721591466667,3.58025569366667,3.57968668233333
"TMOD1",5.6819961625,5.1523620245,4.9340276115,5.9460224105,4.737150934,4.4246903935
"TMOD2",4.6519731415,4.535807631,4.802686478,4.1780383925,4.2124201365,4.005035505
"TMOD3",7.27624639266667,7.26288250066667,7.16422994233333,6.19041651366667,5.78931911666667,5.535942661
"TMOD4",3.375405793,3.82416802,3.498590781,3.588975964,4.102700648,3.430602645
"TMPO",7.8981701638,7.7812562332,7.5008491788,6.687614466,6.599940885,6.365959605
"TMPRSS11B",3.152572656,2.58993677,2.844881798,2.048483402,2.351327317,2.326744648
"TMPRSS11D",3.227560432,3.16211529,3.101852442,2.518272945,2.597518866,2.955650162
"TMPRSS11E",2.947223434,2.883137183,2.85294361,2.788006914,2.706487006,2.744566199
"TMPRSS12",3.018755672,2.685864677,2.86861531,2.522249544,2.354264911,2.775964305
"TMPRSS13",3.9208891565,3.441671948,3.517307253,3.602238251,3.5440745575,3.5872324815
"TMPRSS2",3.494769173,3.417170567,3.29353756475,2.740530392,2.71634983425,2.49165556175
"TMPRSS3",3.23504831766667,3.199434763,3.300432577,2.78695418666667,3.00988814033333,2.70112497533333
"TMPRSS4",2.978267776,3.089072993,3.244216445,2.361640227,3.032156005,2.715127539
"TMPRSS5",3.23804035,3.62323855,3.216709528,2.737229386,3.383694411,3.090564541
"TMPRSS6",3.67630453066667,3.668384777,3.695301291,3.18988845,3.23595966833333,2.75878180966667
"TMSB10",13.18717451,13.04980894,13.13674286,12.76098034,12.82974856,12.79914972
"TMTC1",3.51537895375,3.85289481575,4.42488349325,3.4360617155,3.05085422275,2.665310512
"TMTC2",5.393382312,4.0450322745,5.0391164015,4.026879765,3.331951427,3.6945790265
"TMTC3",4.74302845033333,4.936736905,4.558834589,3.934097975,4.209636157,4.04340023833333
"TMTC4",5.85416102066667,5.238189975,5.539500417,4.97576079433333,4.128560817,4.60359420133333
"TMUB2",6.508717638,6.385880282,6.489310949,5.512404309,5.407452979,5.114826657
"TNC",2.7565175695,2.7629540695,2.9424483465,2.2965270865,2.4248889165,2.371361586
"TNF",4.389836479,4.684353146,4.164460095,10.57719328,11.1310466,6.265857943
"TNFAIP1",4.6144918735,4.729909556,4.634158637,4.003810305,4.682302434,3.5707619045
"TNFAIP2",6.2172539985,6.5640704595,6.688372355,8.120425033,7.449886648,6.4350736295
"TNFAIP3",10.96813366,9.4392294135,11.677856505,11.86544957,11.585778585,11.20429686
"TNFAIP6",3.811084679,4.871446171,3.663279624,7.8328927,7.0245694495,5.5081234875
"TNFAIP8",10.1298578335,10.25012294,9.5492446275,10.254268145,9.547302044,9.4090888135
"TNFAIP8L1",6.954201775,6.740406159,6.653349944,6.031743152,6.091944006,6.199884075
"TNFRSF10A",6.865746336,6.84485478666667,6.12030349166667,6.25155003366667,6.00123464633333,6.54248511066667
"TNFRSF10B",6.18646360266667,6.135882771,6.403145136,6.63587103466667,5.839475771,5.75189256733333
"TNFRSF10D",4.547391242,4.790840433,4.3349054855,3.483070571,3.313392429,3.451174207
"TNFRSF11A",3.354123146,3.222698099,3.2809720305,2.474943358,2.49874219,2.46891395
"TNFRSF11B",2.694327488,2.6501334185,2.6836155165,2.3300510525,2.249345462,2.2066930635
"TNFRSF12A",4.192611706,4.422144844,4.469005075,4.147390383,4.40138339,4.224378407
"TNFRSF13B",5.548961016,4.867384951,5.265013369,3.846849615,5.219211202,5.051236947
"TNFRSF13C",5.775091018,4.728308151,4.475132102,3.278736834,4.230939654,5.256269183
"TNFRSF17",8.409623559,7.151450574,6.622365023,3.945226058,7.576228817,6.127787719
"TNFRSF18",3.8455006725,3.806717106,4.366550745,3.6813624845,3.4414290325,3.215132141
"TNFRSF19",3.04479889366667,2.905852666,2.930724029,2.50864512633333,2.667122301,2.340581107
"TNFRSF1A",6.675097172,7.213664588,6.851323717,6.696509079,7.416550238,6.21643905
"TNFRSF1B",9.88620281,9.774129026,10.19334276,8.70943854,9.295631552,9.058913156
"TNFRSF21",4.4458006375,5.930595275,5.2511884895,3.503399174,3.844834251,3.9637917165
"TNFRSF4",3.8662296265,3.5785212675,3.735924057,3.402460569,3.849146075,3.115721443
"TNFRSF8",4.209095315,4.765265639,4.134502361,3.283798966,4.055430946,2.69198563
"TNFRSF9",3.035491031,3.6325460335,3.689322063,3.199481064,2.962066322,2.5908052285
"TNFSF10",8.46874650833333,9.18422669466667,8.09647587733333,7.735530624,8.25967529666667,6.93899333433333
"TNFSF11",3.065144517,3.0103441715,3.095339213,2.818707999,2.5870968715,2.4162178565
"TNFSF12",4.942314495,4.748912119,4.897233971,4.715691021,4.132851547,4.012484681
"TNFSF14",3.851479804,4.525895312,4.096972485,4.041111285,3.72988454,3.478334531
"TNFSF15",2.917728751,3.017768169,3.206560409,2.314858853,3.033903558,2.175865154
"TNFSF18",2.965863837,3.360272369,3.467837805,2.678573236,2.370264051,2.946027072
"TNFSF4",7.724260997,8.437705553,6.337425531,7.973939023,7.5093707,5.637932942
"TNFSF9",3.698315346,3.510044695,4.101679866,3.225360416,2.787224557,3.169695686
"TNIK",5.8994833505,6.3507198895,6.48006201225,5.3883784385,5.296764044,5.7204421155
"TNIP1",8.1093772445,8.024495936,8.1201936625,8.5642044425,8.054797471,7.8100607685
"TNIP2",7.638544623,7.33746165666667,7.44927112233333,7.216729559,7.134542347,7.326440718
"TNK1",4.3560207375,4.2068405145,3.7911979255,3.4991020525,3.284068316,3.907657101
"TNK2",4.2053056894,4.406296252,4.1441631432,3.4379979806,3.3425064928,3.674468565
"TNKS",4.1045919305,3.9776352745,4.1339702615,3.5251267445,3.707518022,3.45299336975
"TNKS1BP1",3.49615164,3.322241816,3.278411574,2.860260893,2.649318802,2.448191759
"TNKS2",6.54668595825,6.4847819075,6.7320549725,5.384214964,5.31536599775,5.69273938275
"TNMD",3.041409696,3.216563374,2.914779609,2.779983497,2.523869664,2.620855094
"TNN",2.942971651,2.734895551,2.674544445,2.384188711,2.489513232,2.441373476
"TNNC1",3.375256187,3.022384404,3.046805522,3.130455831,2.55831683,3.072680411
"TNNI1",2.79564979,2.881682509,3.371625167,2.440618846,3.319457707,2.50967749
"TNNI2",4.41764914,4.390639132,5.721591468,3.486191818,3.103512078,3.613650101
"TNNI3",2.748079841,2.914260644,2.964960558,2.542231393,2.136720414,2.684658951
"TNNT1",5.680770383,6.171386853,5.11171286,6.084550805,6.266728401,3.916540841
"TNNT3",3.203144623,3.424993416,3.1902877705,2.6981824755,2.7573882275,2.812294951
"TNP1",3.395570487,3.248757594,3.204812385,2.919063919,2.914683774,2.50259736
"TNP2",2.8226678045,2.8124066365,2.740910831,2.29123743,2.7934897135,2.478131412
"TNPO1",6.5230962859,6.4318569622,6.6006388961,5.4374098845,5.4324335729,5.6143641331
"TNPO2",5.20983824,5.2780668628,5.2470472286,4.7415665528,4.4641234938,4.4520413926
"TNPO3",7.194386757,7.16741612766667,7.324707139,6.339736531,6.770393525,6.96098077
"TNR",3.219188279,3.531617871,2.950656157,2.637916085,2.661609645,2.582025532
"TNRC6A",6.53854563616667,6.49471398333333,6.77279047366667,5.83902284916667,5.59170448283333,5.87627608766667
"TNRC6B",8.08434092057143,7.96208969085714,8.11106435071428,6.947649797,6.20204889514286,7.28653546371429
"TNRC6C",4.7942249056,4.5289832852,4.6841897354,4.4262243016,4.0525658794,4.1069225386
"TNS1",4.73033643716667,4.91007264683333,4.0663629215,4.83094203966667,4.4149445005,3.76721809733333
"TNS3",5.553946974,5.8342450995,5.857620017,5.1335571305,4.6367082795,4.9648451185
"TNS4",3.4681711645,3.62603802,3.3547996035,2.695981825,3.0276616555,2.634780171
"TNXB",3.4282002972,3.432344677,3.4041878516,3.0331425364,3.0508017174,2.9801274792
"TOB1",9.8656081405,8.500895685,9.371685546,7.815407499,7.251592624,8.4369138815
"TOB2",5.782152665,6.2372515975,6.003947118,3.8467785015,4.8093210835,4.0319939405
"TOE1",7.392902321,7.124730675,7.648221693,6.171887585,5.911211782,6.929208263
"TOLLIP",4.65878589825,4.72162465525,4.4784168295,4.162850302,4.4633174625,3.72868729675
"TOM1",5.472180631,4.445679989,5.030574544,5.737941626,5.162724919,5.111373726
"TOM1L1",3.7156915095,3.849375716,3.6158289975,2.6932225375,2.7269358565,2.841722191
"TOM1L2",3.96062793866667,4.382634621,4.20657028266667,4.086217798,4.01702174966667,4.04249585566667
"TOMM20",10.327933465,10.0432184525,10.33277781,9.5648866505,9.438537435,9.99517406
"TOMM22",8.4419363975,8.2970958385,8.685490189,8.0173722705,7.842782046,8.1240887125
"TOMM34",5.838804313,5.625300518,5.727708624,5.047932527,5.450209688,5.928319148
"TOMM40L",6.694510573,7.065388337,7.096257108,7.065690833,6.479897747,6.344289973
"TOP1",9.071809756,9.473018861,9.163073278,8.228812646,8.2335355115,8.1708881575
"TOP1MT",5.1771758445,5.4554853035,4.7175494055,4.2051406515,4.84600923,4.615629521
"TOP2A",4.03314460933333,4.154430681,4.364592865,3.418352796,4.267920457,3.96011211433333
"TOP2B",9.882048135,10.20345988,10.08060481,9.013109038,9.175958065,9.218467631
"TOP3A",4.39326952366667,4.01020594233333,4.25869729766667,3.112607396,3.01771460566667,3.171300145
"TOP3B",4.470541411,4.140006221,4.3021015825,4.411710399,4.4637048105,4.1378314495
"TOPBP1",8.688413851,8.917161016,8.829438081,7.98477343,8.463718313,8.332597677
"TOPORS",7.30850007,7.531361297,8.134400148,7.513250245,7.169595107,7.530396785
"TOR1A",6.2671756,6.295180277,6.27571241,5.75850924566667,5.762089589,5.329186248
"TOR1AIP1",7.11994289925,7.51983781975,7.2889742265,6.51680983375,6.7853204675,6.44332834
"TOR1AIP2",3.9366268014,3.9749103716,4.0437512556,3.384697953,3.3875992426,3.4292989966
"TOR1B",7.611191464,7.427723787,7.444206074,6.555051526,7.092210338,6.926752013
"TOR2A",4.4972671755,4.630063576,4.6221035465,4.6091269195,4.4536631655,4.4113217265
"TOR3A",6.186676162,5.833688981,5.946254627,5.6834357865,6.056074199,5.7142958595
"TOX",5.787448439,5.3991428595,6.0695676545,4.0493439835,4.739668108,4.727604211
"TOX2",3.570178043,3.923785097,3.73258776,2.460498891,2.945622979,3.039347859
"TOX3",3.01990899925,2.750662082,2.72874750575,2.5263595885,2.3622446285,2.74876441575
"TOX4",6.9673453974,6.6787810008,7.0867417086,5.9610666894,5.6969699062,5.9926731396
"TP53BP1",4.55076514133333,4.509874121,4.52406906933333,4.08659034,4.26066756466667,4.102687488
"TP53BP2",7.60557596,7.662928342,8.159674283,6.767257176,6.368967474,6.949158744
"TP53I11",3.75574147766667,3.66019675066667,3.73348493,3.42692903033333,3.10367668033333,3.15400454566667
